Detector Type,Descriptor Type,Frame#,#KeyPointsPerFrame,#KeyPointsPerROI,DetectorTime(ms),DescriptorTime(ms),Matcher Type,Selector Type,#MatchedPoints,MatchingTime(ms))
Detector Type,Descriptor Type,Frame#,#KeyPointsPerFrame,#KeyPointsPerROI,DetectorTime(ms),DescriptorTime(ms),Matcher Type,Selector Type,#MatchedPoints,MatchingTime(ms))
FAST,FREAK,0,5063,419,2.083,44.392,MAT_BF,SEL_KNN,0,0.000
FAST,FREAK,1,4952,427,2.056,45.147,MAT_BF,SEL_KNN,251,1.116
FAST,FREAK,2,4863,404,1.795,39.953,MAT_BF,SEL_KNN,247,0.879
FAST,FREAK,3,4840,423,1.937,35.949,MAT_BF,SEL_KNN,233,0.857
FAST,FREAK,4,4856,386,1.903,34.239,MAT_BF,SEL_KNN,255,0.849
FAST,FREAK,5,4899,414,1.965,34.318,MAT_BF,SEL_KNN,231,0.814
FAST,FREAK,6,4870,418,1.977,33.356,MAT_BF,SEL_KNN,265,0.868
FAST,FREAK,7,4868,406,1.954,32.999,MAT_BF,SEL_KNN,251,0.905
FAST,FREAK,8,4996,396,2.045,33.392,MAT_BF,SEL_KNN,253,0.833
FAST,FREAK,9,4997,401,1.968,34.226,MAT_BF,SEL_KNN,247,0.774

Detector Type,Descriptor Type,Frame#,#KeyPointsPerFrame,#KeyPointsPerROI,DetectorTime(ms),DescriptorTime(ms),Matcher Type,Selector Type,#MatchedPoints,MatchingTime(ms))
FAST,AKAZE

Detector Type,Descriptor Type,Frame#,#KeyPointsPerFrame,#KeyPointsPerROI,DetectorTime(ms),DescriptorTime(ms),Matcher Type,Selector Type,#MatchedPoints,MatchingTime(ms))
FAST,SIFT,0,5063,419,2.338,32.748,MAT_BF,SEL_KNN,0,0.000
FAST,SIFT,1,4952,427,2.387,37.464,MAT_BF,SEL_KNN,316,1.668
FAST,SIFT,2,4863,404,2.178,25.831,MAT_BF,SEL_KNN,325,1.253
FAST,SIFT,3,4840,423,1.968,25.161,MAT_BF,SEL_KNN,297,1.260
FAST,SIFT,4,4856,386,1.838,24.733,MAT_BF,SEL_KNN,311,1.186
FAST,SIFT,5,4899,414,2.057,24.456,MAT_BF,SEL_KNN,291,1.163
FAST,SIFT,6,4870,418,1.955,26.117,MAT_BF,SEL_KNN,326,1.269
FAST,SIFT,7,4868,406,1.997,24.935,MAT_BF,SEL_KNN,315,1.210
FAST,SIFT,8,4996,396,2.042,25.714,MAT_BF,SEL_KNN,300,1.154
FAST,SIFT,9,4997,401,1.924,23.308,MAT_BF,SEL_KNN,301,1.191

Detector Type,Descriptor Type,Frame#,#KeyPointsPerFrame,#KeyPointsPerROI,DetectorTime(ms),DescriptorTime(ms),Matcher Type,Selector Type,#MatchedPoints,MatchingTime(ms))
BRISK,BRISK,0,2757,264,34.208,3.433,MAT_BF,SEL_KNN,0,0.000
BRISK,BRISK,1,2777,282,29.327,2.155,MAT_BF,SEL_KNN,171,0.669
BRISK,BRISK,2,2741,282,30.243,2.590,MAT_BF,SEL_KNN,176,0.612
BRISK,BRISK,3,2735,277,30.513,2.172,MAT_BF,SEL_KNN,157,0.623
BRISK,BRISK,4,2757,297,28.562,2.280,MAT_BF,SEL_KNN,176,0.619
BRISK,BRISK,5,2695,279,30.962,2.139,MAT_BF,SEL_KNN,174,0.581
BRISK,BRISK,6,2715,289,30.643,2.216,MAT_BF,SEL_KNN,188,0.606
BRISK,BRISK,7,2628,272,29.217,2.053,MAT_BF,SEL_KNN,173,0.639
BRISK,BRISK,8,2639,266,27.127,2.099,MAT_BF,SEL_KNN,171,0.530
BRISK,BRISK,9,2672,254,30.267,2.054,MAT_BF,SEL_KNN,184,0.499

Detector Type,Descriptor Type,Frame#,#KeyPointsPerFrame,#KeyPointsPerROI,DetectorTime(ms),DescriptorTime(ms),Matcher Type,Selector Type,#MatchedPoints,MatchingTime(ms))
BRISK,BRIEF,0,2757,264,33.814,2.603,MAT_BF,SEL_KNN,0,0.000
BRISK,BRIEF,1,2777,282,29.812,0.905,MAT_BF,SEL_KNN,178,0.698
BRISK,BRIEF,2,2741,282,30.845,0.898,MAT_BF,SEL_KNN,205,0.488
BRISK,BRIEF,3,2735,277,30.007,0.780,MAT_BF,SEL_KNN,185,0.527
BRISK,BRIEF,4,2757,297,29.935,1.182,MAT_BF,SEL_KNN,179,0.477
BRISK,BRIEF,5,2695,279,27.836,0.904,MAT_BF,SEL_KNN,183,0.505
BRISK,BRIEF,6,2715,289,27.554,0.933,MAT_BF,SEL_KNN,195,0.529
BRISK,BRIEF,7,2628,272,28.993,0.830,MAT_BF,SEL_KNN,207,0.513
BRISK,BRIEF,8,2639,266,28.799,0.792,MAT_BF,SEL_KNN,189,0.428
BRISK,BRIEF,9,2672,254,29.300,0.743,MAT_BF,SEL_KNN,183,0.473

Detector Type,Descriptor Type,Frame#,#KeyPointsPerFrame,#KeyPointsPerROI,DetectorTime(ms),DescriptorTime(ms),Matcher Type,Selector Type,#MatchedPoints,MatchingTime(ms))
BRISK,ORB,0,2757,264,35.231,6.897,MAT_BF,SEL_KNN,0,0.000
BRISK,ORB,1,2777,282,30.184,3.753,MAT_BF,SEL_KNN,162,0.599
BRISK,ORB,2,2741,282,34.012,4.794,MAT_BF,SEL_KNN,175,0.549
BRISK,ORB,3,2735,277,31.227,4.268,MAT_BF,SEL_KNN,158,0.471
BRISK,ORB,4,2757,297,28.239,3.701,MAT_BF,SEL_KNN,167,0.490
BRISK,ORB,5,2695,279,27.747,3.695,MAT_BF,SEL_KNN,160,0.479
BRISK,ORB,6,2715,289,29.450,4.166,MAT_BF,SEL_KNN,182,0.485
BRISK,ORB,7,2628,272,27.028,3.958,MAT_BF,SEL_KNN,167,0.470
BRISK,ORB,8,2639,266,27.321,3.978,MAT_BF,SEL_KNN,171,0.421
BRISK,ORB,9,2672,254,29.003,4.022,MAT_BF,SEL_KNN,172,0.454

Detector Type,Descriptor Type,Frame#,#KeyPointsPerFrame,#KeyPointsPerROI,DetectorTime(ms),DescriptorTime(ms),Matcher Type,Selector Type,#MatchedPoints,MatchingTime(ms))
BRISK,FREAK,0,2757,264,33.131,39.073,MAT_BF,SEL_KNN,0,0.000
BRISK,FREAK,1,2777,282,29.310,38.821,MAT_BF,SEL_KNN,160,0.528
BRISK,FREAK,2,2741,282,27.839,37.419,MAT_BF,SEL_KNN,177,0.526
BRISK,FREAK,3,2735,277,27.634,35.962,MAT_BF,SEL_KNN,155,0.551
BRISK,FREAK,4,2757,297,27.396,33.123,MAT_BF,SEL_KNN,173,0.508
BRISK,FREAK,5,2695,279,28.373,32.509,MAT_BF,SEL_KNN,161,0.563
BRISK,FREAK,6,2715,289,27.723,33.062,MAT_BF,SEL_KNN,183,0.512
BRISK,FREAK,7,2628,272,27.270,32.783,MAT_BF,SEL_KNN,169,0.516
BRISK,FREAK,8,2639,266,27.701,31.773,MAT_BF,SEL_KNN,178,0.480
BRISK,FREAK,9,2672,254,27.195,31.836,MAT_BF,SEL_KNN,168,0.725

Detector Type,Descriptor Type,Frame#,#KeyPointsPerFrame,#KeyPointsPerROI,DetectorTime(ms),DescriptorTime(ms),Matcher Type,Selector Type,#MatchedPoints,MatchingTime(ms))
BRISK,AKAZE

Detector Type,Descriptor Type,Frame#,#KeyPointsPerFrame,#KeyPointsPerROI,DetectorTime(ms),DescriptorTime(ms),Matcher Type,Selector Type,#MatchedPoints,MatchingTime(ms))
BRISK,SIFT,0,2757,264,36.511,42.433,MAT_BF,SEL_KNN,0,0.000
BRISK,SIFT,1,2777,282,27.860,19.833,MAT_BF,SEL_KNN,182,0.798
BRISK,SIFT,2,2741,282,28.303,25.014,MAT_BF,SEL_KNN,193,0.896
BRISK,SIFT,3,2735,277,27.508,25.070,MAT_BF,SEL_KNN,169,0.961
BRISK,SIFT,4,2757,297,29.417,25.273,MAT_BF,SEL_KNN,183,0.993
BRISK,SIFT,5,2695,279,27.460,25.854,MAT_BF,SEL_KNN,171,0.786
BRISK,SIFT,6,2715,289,27.932,22.529,MAT_BF,SEL_KNN,195,0.850
BRISK,SIFT,7,2628,272,27.426,21.958,MAT_BF,SEL_KNN,194,0.793
BRISK,SIFT,8,2639,266,27.835,21.878,MAT_BF,SEL_KNN,176,0.882
BRISK,SIFT,9,2672,254,27.478,21.046,MAT_BF,SEL_KNN,183,0.684

Detector Type,Descriptor Type,Frame#,#KeyPointsPerFrame,#KeyPointsPerROI,DetectorTime(ms),DescriptorTime(ms),Matcher Type,Selector Type,#MatchedPoints,MatchingTime(ms))
ORB,BRISK,0,500,92,16.956,2.471,MAT_BF,SEL_KNN,0,0.000
ORB,BRISK,1,500,102,7.527,0.962,MAT_BF,SEL_KNN,73,0.341
ORB,BRISK,2,500,106,8.314,0.980,MAT_BF,SEL_KNN,74,0.173
ORB,BRISK,3,500,113,5.480,0.946,MAT_BF,SEL_KNN,79,0.184
ORB,BRISK,4,500,109,5.190,0.960,MAT_BF,SEL_KNN,85,0.193
ORB,BRISK,5,500,125,5.192,1.083,MAT_BF,SEL_KNN,79,0.216
ORB,BRISK,6,500,130,5.178,1.158,MAT_BF,SEL_KNN,92,0.222
ORB,BRISK,7,500,129,5.288,1.083,MAT_BF,SEL_KNN,90,0.212
ORB,BRISK,8,500,127,5.565,1.196,MAT_BF,SEL_KNN,88,0.240
ORB,BRISK,9,500,128,5.752,1.169,MAT_BF,SEL_KNN,91,0.251

Detector Type,Descriptor Type,Frame#,#KeyPointsPerFrame,#KeyPointsPerROI,DetectorTime(ms),DescriptorTime(ms),Matcher Type,Selector Type,#MatchedPoints,MatchingTime(ms))
ORB,BRIEF,0,500,92,11.445,1.971,MAT_BF,SEL_KNN,0,0.000
ORB,BRIEF,1,500,102,7.881,0.507,MAT_BF,SEL_KNN,49,0.371
ORB,BRIEF,2,500,106,7.531,0.530,MAT_BF,SEL_KNN,43,0.165
ORB,BRIEF,3,500,113,7.733,0.518,MAT_BF,SEL_KNN,45,0.259
ORB,BRIEF,4,500,109,7.828,0.495,MAT_BF,SEL_KNN,59,0.209
ORB,BRIEF,5,500,125,5.721,0.476,MAT_BF,SEL_KNN,53,0.237
ORB,BRIEF,6,500,130,5.372,0.393,MAT_BF,SEL_KNN,78,0.233
ORB,BRIEF,7,500,129,7.734,0.523,MAT_BF,SEL_KNN,68,0.243
ORB,BRIEF,8,500,127,7.512,0.492,MAT_BF,SEL_KNN,84,0.312
ORB,BRIEF,9,500,128,7.865,0.475,MAT_BF,SEL_KNN,66,0.254

Detector Type,Descriptor Type,Frame#,#KeyPointsPerFrame,#KeyPointsPerROI,DetectorTime(ms),DescriptorTime(ms),Matcher Type,Selector Type,#MatchedPoints,MatchingTime(ms))
ORB,ORB,0,500,92,11.353,6.531,MAT_BF,SEL_KNN,0,0.000
ORB,ORB,1,500,102,8.729,4.620,MAT_BF,SEL_KNN,67,0.328
ORB,ORB,2,500,106,9.114,4.028,MAT_BF,SEL_KNN,70,0.170
ORB,ORB,3,500,113,8.847,4.172,MAT_BF,SEL_KNN,72,0.331
ORB,ORB,4,500,109,7.761,3.720,MAT_BF,SEL_KNN,84,0.168
ORB,ORB,5,500,125,5.579,3.500,MAT_BF,SEL_KNN,91,0.178
ORB,ORB,6,500,130,6.241,4.868,MAT_BF,SEL_KNN,101,0.242
ORB,ORB,7,500,129,5.600,4.255,MAT_BF,SEL_KNN,92,0.210
ORB,ORB,8,500,127,5.952,3.984,MAT_BF,SEL_KNN,93,0.210
ORB,ORB,9,500,128,5.796,3.913,MAT_BF,SEL_KNN,93,0.212

Detector Type,Descriptor Type,Frame#,#KeyPointsPerFrame,#KeyPointsPerROI,DetectorTime(ms),DescriptorTime(ms),Matcher Type,Selector Type,#MatchedPoints,MatchingTime(ms))
ORB,FREAK,0,500,92,11.546,43.230,MAT_BF,SEL_KNN,0,0.000
ORB,FREAK,1,500,102,9.600,39.967,MAT_BF,SEL_KNN,42,0.447
ORB,FREAK,2,500,106,5.847,39.470,MAT_BF,SEL_KNN,36,0.122
ORB,FREAK,3,500,113,5.393,31.872,MAT_BF,SEL_KNN,44,0.149
ORB,FREAK,4,500,109,5.257,31.720,MAT_BF,SEL_KNN,47,0.143
ORB,FREAK,5,500,125,5.163,32.216,MAT_BF,SEL_KNN,44,0.161
